Data.Precipitation,Date.Full,Date.Month,Date.Week of,Date.Year,Station.City,Station.Code,Station.Location,Station.State,Data.Temperature.Avg Temp,Data.Temperature.Max Temp,Data.Temperature.Min Temp,Data.Wind.Direction,Data.Wind.Speed
0.23,2016-02-28,2,28,2016,Chicago,ORD,"Chicago, IL",Illinois,36,44,29,17,11.77
0.0,2016-02-28,2,28,2016,Moline,MLI,"Moline, IL",Illinois,39,49,29,25,9.04
0.01,2016-02-28,2,28,2016,Peoria,PIA,"Peoria, IL",Illinois,39,49,29,21,9.27
0.0,2016-02-28,2,28,2016,Quincy,UIN,"Quincy, IL",Illinois,40,50,30,21,11.35
0.0,2016-02-28,2,28,2016,Rockford,RFD,"Rockford, IL",Illinois,37,45,29,18,9.27
0.36,2016-02-28,2,28,2016,Springfield,SPI,"Springfield, IL",Illinois,41,50,31,20,11.9
1.92,2016-02-28,2,28,2016,Evansville,EVV,"Evansville, IN",Indiana,42,51,33,19,9.28
1.04,2016-02-28,2,28,2016,Fort Wayne,FWA,"Fort Wayne, IN",Indiana,36,44,28,16,14.21
1.78,2016-02-28,2,28,2016,Indianapolis,IND,"Indianapolis, IN",Indiana,40,47,31,15,13.82
1.05,2016-02-28,2,28,2016,South Bend,SBN,"South Bend, IN",Indiana,34,41,26,17,10.25
0.0,2016-02-28,2,28,2016,Cedar Rapids,CID,"Cedar Rapids, IA",Iowa,38,47,29,22,9.51
0.0,2016-02-28,2,28,2016,Des Moines,DSM,"Des Moines, IA",Iowa,40,49,31,21,8.82
0.0,2016-02-28,2,28,2016,Dubuque,DBQ,"Dubuque, IA",Iowa,36,44,28,22,9.71
0.04,2016-02-28,2,28,2016,Sioux City,SUX,"Sioux City, IA",Iowa,38,49,27,25,7.91
0.0,2016-02-28,2,28,2016,Waterloo,ALO,"Waterloo, IA",Iowa,37,45,29,24,9.14
0.0,2016-02-28,2,28,2016,Concordia,CNK,"Concordia, KS",Kansas,42,56,29,26,9.65
0.0,2016-02-28,2,28,2016,Dodge City,DDC,"Dodge City, KS",Kansas,42,59,25,23,11.22
0.0,2016-02-28,2,28,2016,Goodland,GLD,"Goodland, KS",Kansas,40,57,23,29,9.08
0.0,2016-02-28,2,28,2016,Medicine Lodge,P28,"Medicine Lodge, KS",Kansas,45,62,26,22,8.4
0.02,2016-02-28,2,28,2016,Topeka,TOP,"Topeka, KS",Kansas,42,57,28,20,7.85
0.0,2016-02-28,2,28,2016,Wichita,ICT,"Wichita, KS",Kansas,45,60,29,21,10.28
1.09,2016-02-28,2,28,2016,Covington,CVG,"Covington, KY",Kentucky,42,51,32,18,9.87
0.76,2016-02-28,2,28,2016,Jackson,JKL,"Jackson, KY",Kentucky,43,52,35,18,3.31
0.85,2016-02-28,2,28,2016,Lexington,LEX,"Lexington, KY",Kentucky,43,53,33,18,11.0
1.85,2016-02-28,2,28,2016,Louisville,SDF,"Louisville, KY",Kentucky,46,54,36,18,9.78
1.49,2016-02-28,2,28,2016,Paducah,PAH,"Paducah, KY",Kentucky,43,52,34,20,9.94
1.11,2016-02-28,2,28,2016,Baton Rouge,BTR,"Baton Rouge, LA",Louisiana,55,66,43,23,5.6
0.91,2016-02-28,2,28,2016,Lake Charles,LCH,"Lake Charles, LA",Louisiana,56,68,44,22,5.22
2.03,2016-02-28,2,28,2016,New Orleans,MSY,"New Orleans, LA",Louisiana,58,67,48,18,8.35
0.89,2016-02-28,2,28,2016,Shreveport,SHV,"Shreveport, LA",Louisiana,52,64,40,24,7.24
1.68,2016-02-28,2,28,2016,Slidell,ASD,"Slidell, LA",Louisiana,55,67,43,17,4.0
1.14,2016-02-28,2,28,2016,Bangor,BGR,"Bangor, ME",Maine,28,37,20,22,7.68
1.87,2016-02-28,2,28,2016,Caribou,CAR,"Caribou, ME",Maine,23,31,12,22,6.71
1.33,2016-02-28,2,28,2016,Portland,PWM,"Portland, ME",Maine,32,41,23,14,7.71
3.22,2016-02-28,2,28,2016,Baltimore,BWI,"Baltimore, MD",Maryland,43,52,33,17,8.68
0.64,2016-02-28,2,28,2016,Salisbury,SBY,"Salisbury, MD",Maryland,47,54,35,18,9.9
1.4,2016-02-28,2,28,2016,Boston,BOS,"Boston, MA",Massachusetts,40,48,31,16,11.75
0.0,2016-02-28,2,28,2016,Milton,MQE,"Milton, MA",Massachusetts,60,60,60,16,12.64
2.29,2016-02-28,2,28,2016,Worcester,ORH,"Worcester, MA",Massachusetts,35,45,25,19,11.51
0.9,2016-02-28,2,28,2016,Alpena,APN,"Alpena, MI",Michigan,26,35,17,17,9.17
1.19,2016-02-28,2,28,2016,Detroit,DTW,"Detroit, MI",Michigan,34,41,27,16,12.15
1.0,2016-02-28,2,28,2016,Flint,FNT,"Flint, MI",Michigan,35,41,28,17,11.45
1.02,2016-02-28,2,28,2016,Grand Rapids,GRR,"Grand Rapids, MI",Michigan,34,41,27,17,11.35
0.3,2016-02-28,2,28,2016,Houghton Lake,HTL,"Houghton Lake, MI",Michigan,29,37,20,19,8.5
0.9,2016-02-28,2,28,2016,Lansing,LAN,"Lansing, MI",Michigan,33,40,26,17,11.94
0.52,2016-02-28,2,28,2016,Marquette,MQT,"Marquette, MI",Michigan,25,33,18,0,0.0
0.24,2016-02-28,2,28,2016,Muskegon,MKG,"Muskegon, MI",Michigan,35,40,30,17,11.47
0.45,2016-02-28,2,28,2016,Sault Ste Marie,ANJ,"Sault Ste Marie, MI",Michigan,26,34,17,16,6.57
0.16,2016-02-28,2,28,2016,Duluth,DLH,"Duluth, MN",Minnesota,27,34,19,18,6.38
0.3,2016-02-28,2,28,2016,International Falls,INL,"International Falls, MN",Minnesota,22,32,11,24,3.98
0.07,2016-02-28,2,28,2016,Minneapolis,MSP,"Minneapolis, MN",Minnesota,35,41,28,27,7.25
0.01,2016-02-28,2,28,2016,Rochester,RST,"Rochester, MN",Minnesota,33,38,28,27,10.11
0.01,2016-02-28,2,28,2016,St Cloud,STC,"St Cloud, MN",Minnesota,32,40,25,26,7.21
0.99,2016-02-28,2,28,2016,Greenville,GLH,"Greenville, MS",Mississippi,49,59,39,19,9.38
2.46,2016-02-28,2,28,2016,Greenwood,GWO,"Greenwood, MS",Mississippi,49,59,38,20,5.6
0.95,2016-02-28,2,28,2016,Gulfport,GPT,"Gulfport, MS",Mississippi,55,65,43,23,5.72
3.14,2016-02-28,2,28,2016,Hattiesburg,HBG,"Hattiesburg, MS",Mississippi,55,67,42,23,5.11
1.76,2016-02-28,2,28,2016,Jackson,JAN,"Jackson, MS",Mississippi,52,63,40,25,5.34
2.36,2016-02-28,2,28,2016,Meridian,MEI,"Meridian, MS",Mississippi,52,64,40,23,4.85
1.03,2016-02-28,2,28,2016,Tupelo,TUP,"Tupelo, MS",Mississippi,49,60,37,22,6.65
2.22,2016-02-28,2,28,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,42,51,32,19,11.5
0.01,2016-02-28,2,28,2016,Columbia,COU,"Columbia, MO",Missouri,42,52,32,20,10.84
0.0,2016-02-28,2,28,2016,Kansas City,MCI,"Kansas City, MO",Missouri,42,54,30,20,10.04
0.24,2016-02-28,2,28,2016,Rolla/Vichy,VIH,"Rolla/Vichy, MO",Missouri,41,50,31,20,10.85
0.21,2016-02-28,2,28,2016,Springfield,SGF,"Springfield, MO",Missouri,42,54,31,19,10.4
0.0,2016-02-28,2,28,2016,St Joseph,STJ,"St Joseph, MO",Missouri,41,54,26,25,8.91
0.31,2016-02-28,2,28,2016,St Louis,STL,"St Louis, MO",Missouri,43,52,34,20,10.01
0.0,2016-02-28,2,28,2016,Billings,BIL,"Billings, MT",Montana,41,55,27,27,10.65
0.02,2016-02-28,2,28,2016,Butte,BTM,"Butte, MT",Montana,30,44,16,19,2.95
0.03,2016-02-28,2,28,2016,Cut Bank,CTB,"Cut Bank, MT",Montana,35,51,20,24,13.27
0.0,2016-02-28,2,28,2016,Dillon,DLN,"Dillon, MT",Montana,35,48,22,21,8.91
0.0,2016-02-28,2,28,2016,Glasgow,GGW,"Glasgow, MT",Montana,37,51,23,26,6.77
0.0,2016-02-28,2,28,2016,Great Falls,GTF,"Great Falls, MT",Montana,36,52,20,21,11.21
0.02,2016-02-28,2,28,2016,Havre,HVR,"Havre, MT",Montana,36,52,20,25,8.58
0.03,2016-02-28,2,28,2016,Helena,HLN,"Helena, MT",Montana,39,52,26,25,4.77
0.0,2016-02-28,2,28,2016,Kalispell,GPI,"Kalispell, MT",Montana,35,48,21,25,2.3
0.06,2016-02-28,2,28,2016,Miles City,MLS,"Miles City, MT",Montana,39,53,23,26,8.0
0.06,2016-02-28,2,28,2016,Missoula,MSO,"Missoula, MT",Montana,37,49,25,26,2.21
0.01,2016-02-28,2,28,2016,Grand Island,GRI,"Grand Island, NE",Nebraska,42,55,29,28,10.78
0.01,2016-02-28,2,28,2016,Lincoln,LNK,"Lincoln, NE",Nebraska,40,53,27,27,9.24
0.02,2016-02-28,2,28,2016,Norfolk,OFK,"Norfolk, NE",Nebraska,38,51,25,27,9.47
0.0,2016-02-28,2,28,2016,North Platte,LBF,"North Platte, NE",Nebraska,38,56,20,28,8.78
0.01,2016-02-28,2,28,2016,Omaha,OMA,"Omaha, NE",Nebraska,40,51,29,26,8.85
0.0,2016-02-28,2,28,2016,Scottsbluff,BFF,"Scottsbluff, NE",Nebraska,39,55,22,27,8.58
0.0,2016-02-28,2,28,2016,Sidney,SNY,"Sidney, NE",Nebraska,37,54,20,30,10.62
0.0,2016-02-28,2,28,2016,Valentine,VTN,"Valentine, NE",Nebraska,38,52,23,30,9.42
0.0,2016-02-28,2,28,2016,Ely,ELY,"Ely, NV",Nevada,37,51,23,21,5.38
0.0,2016-02-28,2,28,2016,Eureka,P68,"Eureka, NV",Nevada,36,50,22,21,3.1
0.0,2016-02-28,2,28,2016,Las Vegas,LAS,"Las Vegas, NV",Nevada,61,73,49,20,3.87
0.0,2016-02-28,2,28,2016,Mercury,DRA,"Mercury, NV",Nevada,54,70,39,9,3.68
0.0,2016-02-28,2,28,2016,Reno,RNO,"Reno, NV",Nevada,49,64,33,14,2.3
0.0,2016-02-28,2,28,2016,Winnemucca,WMC,"Winnemucca, NV",Nevada,43,58,27,15,4.77
1.68,2016-02-28,2,28,2016,Concord,CON,"Concord, NH",New Hampshire,33,43,23,19,6.8
0.0,2016-02-28,2,28,2016,Mt. Washington,MWN,"Mt. Washington, NH",New Hampshire,60,60,60,23,43.25
1.43,2016-02-28,2,28,2016,Atlantic City,ACY,"Atlantic City, NJ",New Jersey,42,52,32,17,11.15
1.34,2016-02-28,2,28,2016,Newark,EWR,"Newark, NJ",New Jersey,42,52,32,21,10.85
0.02,2016-02-28,2,28,2016,Albuquerque,ABQ,"Albuquerque, NM",New Mexico,46,60,31,18,3.65
0.05,2016-02-28,2,28,2016,Clayton,CAO,"Clayton, NM",New Mexico,42,57,27,28,8.0
0.4,2016-02-28,2,28,2016,Roswell,ROW,"Roswell, NM",New Mexico,47,62,31,11,4.4
2.5,2016-02-28,2,28,2016,Albany,ALB,"Albany, NY",New York,34,44,24,23,7.68
1.24,2016-02-28,2,28,2016,Binghamton,BGM,"Binghamton, NY",New York,32,41,22,23,10.62
1.1,2016-02-28,2,28,2016,Buffalo,BUF,"Buffalo, NY",New York,32,39,25,16,13.0
1.25,2016-02-28,2,28,2016,Glens Falls,GFL,"Glens Falls, NY",New York,31,41,21,24,6.08
1.27,2016-02-28,2,28,2016,Islip,ISP,"Islip, NY",New York,40,48,32,21,12.65
1.78,2016-02-28,2,28,2016,New York,LGA,"New York, NY",New York,43,51,35,17,11.91
1.03,2016-02-28,2,28,2016,Rochester,ROC,"Rochester, NY",New York,32,40,24,18,11.05
1.56,2016-02-28,2,28,2016,Syracuse,SYR,"Syracuse, NY",New York,31,40,22,20,10.15
2.16,2016-02-28,2,28,2016,Asheville,AVL,"Asheville, NC",North Carolina,44,54,34,24,7.7
1.28,2016-02-28,2,28,2016,Cape Hatteras,HSE,"Cape Hatteras, NC",North Carolina,54,60,45,15,10.34
2.79,2016-02-28,2,28,2016,Charlotte,CLT,"Charlotte, NC",North Carolina,48,59,37,18,7.62
1.46,2016-02-28,2,28,2016,Greensboro,GSO,"Greensboro, NC",North Carolina,46,55,36,19,10.18
2.08,2016-02-28,2,28,2016,Hickory,HKY,"Hickory, NC",North Carolina,46,55,36,19,7.0
1.52,2016-02-28,2,28,2016,Raleigh/Durham,RDU,"Raleigh/Durham, NC",North Carolina,47,57,37,19,7.17
0.67,2016-02-28,2,28,2016,Wilmington,ILM,"Wilmington, NC",North Carolina,54,63,44,20,8.94
0.03,2016-02-28,2,28,2016,Bismarck,BIS,"Bismarck, ND",North Dakota,38,52,24,29,6.6
0.0,2016-02-28,2,28,2016,Dickinson,DIK,"Dickinson, ND",North Dakota,35,48,21,28,10.95
0.01,2016-02-28,2,28,2016,Fargo,FAR,"Fargo, ND",North Dakota,32,39,24,28,7.47
0.01,2016-02-28,2,28,2016,Grand Forks,GFK,"Grand Forks, ND",North Dakota,29,37,21,30,8.22
0.01,2016-02-28,2,28,2016,Williston,ISN,"Williston, ND",North Dakota,35,48,22,26,7.1
1.54,2016-02-28,2,28,2016,Akron,CAK,"Akron, OH",Ohio,38,46,28,18,11.35
1.32,2016-02-28,2,28,2016,Cleveland,CLE,"Cleveland, OH",Ohio,36,43,29,15,11.2
1.37,2016-02-28,2,28,2016,Columbus,CMH,"Columbus, OH",Ohio,40,49,30,18,9.51
1.71,2016-02-28,2,28,2016,Dayton,DAY,"Dayton, OH",Ohio,39,48,29,16,11.7
1.75,2016-02-28,2,28,2016,Mansfield,MFD,"Mansfield, OH",Ohio,37,45,28,15,10.54
1.2,2016-02-28,2,28,2016,Toledo,TOL,"Toledo, OH",Ohio,35,42,28,17,12.67
1.37,2016-02-28,2,28,2016,Youngstown/Warren,YNG,"Youngstown/Warren, OH",Ohio,37,47,28,17,10.42
0.0,2016-02-28,2,28,2016,Gage,GAG,"Gage, OK",Oklahoma,43,63,24,22,8.74
0.69,2016-02-28,2,28,2016,Oklahoma City,OKC,"Oklahoma City, OK",Oklahoma,49,61,36,20,11.75
0.0,2016-02-28,2,28,2016,Ponca City,PNC,"Ponca City, OK",Oklahoma,44,60,28,20,8.74
0.48,2016-02-28,2,28,2016,Tulsa,TUL,"Tulsa, OK",Oklahoma,49,61,36,23,9.6
0.86,2016-02-28,2,28,2016,Astoria,AST,"Astoria, OR",Oregon,48,56,40,15,4.07
0.05,2016-02-28,2,28,2016,Burns,BNO,"Burns, OR",Oregon,34,47,21,20,2.8
0.38,2016-02-28,2,28,2016,Eugene,EUG,"Eugene, OR",Oregon,47,58,37,26,3.35
0.16,2016-02-28,2,28,2016,Medford,MFR,"Medford, OR",Oregon,48,60,36,19,1.08
0.04,2016-02-28,2,28,2016,Pendleton,PDT,"Pendleton, OR",Oregon,43,55,31,15,3.9
0.59,2016-02-28,2,28,2016,Portland,PDX,"Portland, OR",Oregon,50,59,40,13,5.35
0.08,2016-02-28,2,28,2016,Redmond,RDM,"Redmond, OR",Oregon,40,58,23,21,2.9
0.49,2016-02-28,2,28,2016,Salem,SLE,"Salem, OR",Oregon,49,59,38,18,3.52
3.16,2016-02-28,2,28,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,40,51,29,17,8.84
1.37,2016-02-28,2,28,2016,Erie,ERI,"Erie, PA",Pennsylvania,35,43,27,16,12.54
2.19,2016-02-28,2,28,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,40,50,29,22,7.68
2.28,2016-02-28,2,28,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,44,53,35,17,11.84
1.11,2016-02-28,2,28,2016,Pittsburgh,PIT,"Pittsburgh, PA",Pennsylvania,39,49,30,17,9.8
1.63,2016-02-28,2,28,2016,Wilkes-Barre/Scranton,AVP,"Wilkes-Barre/Scranton, PA",Pennsylvania,38,47,28,22,8.2
1.26,2016-02-28,2,28,2016,Williamsport,IPT,"Williamsport, PA",Pennsylvania,38,49,27,17,6.22
0.3,2016-02-28,2,28,2016,San Juan,SJU,"San Juan, PR",Puerto Rico,79,85,73,9,5.94
1.68,2016-02-28,2,28,2016,Providence,PVD,"Providence, RI",Rhode Island,40,49,30,16,9.61
1.52,2016-02-28,2,28,2016,Anderson,AND,"Anderson, SC",South Carolina,49,60,39,19,8.85
0.38,2016-02-28,2,28,2016,Charleston,CHS,"Charleston, SC",South Carolina,56,68,45,19,8.2
2.18,2016-02-28,2,28,2016,Columbia,CAE,"Columbia, SC",South Carolina,53,64,41,21,7.67
2.49,2016-02-28,2,28,2016,Greer,GSP,"Greer, SC",South Carolina,48,59,36,19,7.9
0.01,2016-02-28,2,28,2016,Aberdeen,ABR,"Aberdeen, SD",South Dakota,35,46,24,27,8.22
0.13,2016-02-28,2,28,2016,Huron,HON,"Huron, SD",South Dakota,36,46,24,26,7.5
0.07,2016-02-28,2,28,2016,Pierre,PIR,"Pierre, SD",South Dakota,37,50,24,27,8.84
0.01,2016-02-28,2,28,2016,Rapid City,RAP,"Rapid City, SD",South Dakota,39,53,22,30,8.66
0.08,2016-02-28,2,28,2016,Sioux Falls,FSD,"Sioux Falls, SD",South Dakota,34,43,25,27,7.28
1.27,2016-02-28,2,28,2016,Bristol/Jhnsn Cty/Kngsprt,TRI,"Bristol/Jhnsn Cty/Kngsprt, TN",Tennessee,43,54,33,19,6.98
2.67,2016-02-28,2,28,2016,Chattanooga,CHA,"Chattanooga, TN",Tennessee,49,58,39,18,6.14
1.74,2016-02-28,2,28,2016,Clarksville,CKV,"Clarksville, TN",Tennessee,45,55,35,19,8.94
2.15,2016-02-28,2,28,2016,Crossville,CSV,"Crossville, TN",Tennessee,44,52,36,20,7.18
1.99,2016-02-28,2,28,2016,Knoxville,TYS,"Knoxville, TN",Tennessee,46,54,37,17,8.4
2.03,2016-02-28,2,28,2016,Memphis,MEM,"Memphis, TN",Tennessee,48,56,40,20,9.72
1.15,2016-02-28,2,28,2016,Nashville,BNA,"Nashville, TN",Tennessee,47,57,37,18,7.91
2.3,2016-02-28,2,28,2016,Oak Ridge,OQT,"Oak Ridge, TN",Tennessee,46,55,37,18,2.71
0.68,2016-02-28,2,28,2016,Abilene,ABI,"Abilene, TX",Texas,51,62,39,18,9.18
0.39,2016-02-28,2,28,2016,Amarillo,AMA,"Amarillo, TX",Texas,44,59,29,22,9.68
1.14,2016-02-28,2,28,2016,Austin/Bergstrom,AUS,"Austin/Bergstrom, TX",Texas,55,68,42,15,7.22
1.33,2016-02-28,2,28,2016,Austin/City,ATT,"Austin/City, TX",Texas,57,68,46,16,3.7
0.94,2016-02-28,2,28,2016,Beaumont/Port Arthur,BPT,"Beaumont/Port Arthur, TX",Texas,58,70,45,22,6.35
0.0,2016-02-28,2,28,2016,Brownsville,BRO,"Brownsville, TX",Texas,65,78,52,17,8.04
0.74,2016-02-28,2,28,2016,Childress,CDS,"Childress, TX",Texas,49,62,35,21,8.0
1.12,2016-02-28,2,28,2016,College Station,CLL,"College Station, TX",Texas,56,67,44,19,7.38
0.21,2016-02-28,2,28,2016,Corpus Christi,CRP,"Corpus Christi, TX",Texas,63,76,50,18,10.4
0.11,2016-02-28,2,28,2016,Dalhart,DHT,"Dalhart, TX",Texas,43,61,25,19,7.37
1.81,2016-02-28,2,28,2016,Dallas,DAL,"Dallas, TX",Texas,53,62,43,23,8.62
1.85,2016-02-28,2,28,2016,Dallas-Fort Worth,DFW,"Dallas-Fort Worth, TX",Texas,53,63,43,22,10.8
0.05,2016-02-28,2,28,2016,Del Rio,DRT,"Del Rio, TX",Texas,59,71,47,17,7.42
0.0,2016-02-28,2,28,2016,El Paso,ELP,"El Paso, TX",Texas,55,69,39,16,4.81
1.88,2016-02-28,2,28,2016,Fort Worth,FTW,"Fort Worth, TX",Texas,54,64,44,22,9.24
0.86,2016-02-28,2,28,2016,Galveston,GLS,"Galveston, TX",Texas,59,67,51,19,8.2
1.46,2016-02-28,2,28,2016,Houston,HOU,"Houston, TX",Texas,59,70,47,18,6.5
0.09,2016-02-28,2,28,2016,Lubbock,LBB,"Lubbock, TX",Texas,46,61,31,18,10.18
0.29,2016-02-28,2,28,2016,Midland,MAF,"Midland, TX",Texas,50,63,36,17,8.17
0.64,2016-02-28,2,28,2016,San Angelo,SJT,"San Angelo, TX",Texas,51,66,36,18,7.81
1.54,2016-02-28,2,28,2016,San Antonio,SAT,"San Antonio, TX",Texas,57,68,45,16,7.4
1.79,2016-02-28,2,28,2016,Victoria,VCT,"Victoria, TX",Texas,59,72,46,20,6.82
1.07,2016-02-28,2,28,2016,Waco,ACT,"Waco, TX",Texas,53,64,41,22,9.05
1.26,2016-02-28,2,28,2016,Wichita Falls,SPS,"Wichita Falls, TX",Texas,50,62,37,18,10.38
0.01,2016-02-28,2,28,2016,Salt Lake City,SLC,"Salt Lake City, UT",Utah,43,54,31,22,2.45
1.41,2016-02-28,2,28,2016,Blacksburg,BCB,"Blacksburg, VA",VA,44,52,36,22,8.55
2.09,2016-02-28,2,28,2016,Burlington,BTV,"Burlington, VT",Vermont,27,36,18,23,6.21
1.07,2016-02-28,2,28,2016,Lynchburg,LYH,"Lynchburg, VA",Virginia,42,50,34,15,6.82
0.95,2016-02-28,2,28,2016,Norfolk,ORF,"Norfolk, VA",Virginia,49,58,39,19,9.74
1.66,2016-02-28,2,28,2016,Richmond,RIC,"Richmond, VA",Virginia,45,55,35,17,9.27
1.41,2016-02-28,2,28,2016,Roanoke,ROA,"Roanoke, VA",Virginia,44,52,36,22,8.55
0.69,2016-02-28,2,28,2016,Wallops Island,WAL,"Wallops Island, VA",Virginia,45,52,37,18,11.5
1.62,2016-02-28,2,28,2016,Washington,DCA,"Washington, VA",Virginia,45,53,36,17,9.31
0.05,2016-02-28,2,28,2016,Deer Park,DEW,"Deer Park, WA",Washington,38,50,26,14,3.98
0.0,2016-02-28,2,28,2016,Ephrata,EPH,"Ephrata, WA",Washington,43,55,30,28,5.07
0.97,2016-02-28,2,28,2016,Olympia,OLM,"Olympia, WA",Washington,46,56,35,15,3.04
0.95,2016-02-28,2,28,2016,Quillayute,UIL,"Quillayute, WA",Washington,48,56,40,12,3.48
1.31,2016-02-28,2,28,2016,Seattle,SEA,"Seattle, WA",Washington,48,55,40,19,4.3
0.02,2016-02-28,2,28,2016,Spokane,GEG,"Spokane, WA",Washington,41,50,31,11,6.35
0.02,2016-02-28,2,28,2016,Yakima,YKM,"Yakima, WA",Washington,44,59,29,26,3.65
0.63,2016-02-28,2,28,2016,Beckley,BKW,"Beckley, WV",West Virginia,41,47,31,21,9.88
0.47,2016-02-28,2,28,2016,Charleston,CRW,"Charleston, WV",West Virginia,44,53,35,18,7.0
0.5,2016-02-28,2,28,2016,Elkins,EKN,"Elkins, WV",West Virginia,39,48,29,19,6.18
0.45,2016-02-28,2,28,2016,Huntington,HTS,"Huntington, WV",West Virginia,44,53,35,18,7.28
0.13,2016-02-28,2,28,2016,Green Bay,GRB,"Green Bay, WI",Wisconsin,31,36,25,20,8.62
0.0,2016-02-28,2,28,2016,La Crosse,LSE,"La Crosse, WI",Wisconsin,37,43,30,23,7.31
0.02,2016-02-28,2,28,2016,Madison,MSN,"Madison, WI",Wisconsin,36,42,29,22,6.55
0.01,2016-02-28,2,28,2016,Milwaukee,MKE,"Milwaukee, WI",Wisconsin,36,42,29,18,11.02
0.0,2016-02-28,2,28,2016,Casper,CPR,"Casper, WY",Wyoming,36,50,21,24,10.08
0.0,2016-02-28,2,28,2016,Cheyenne,CYS,"Cheyenne, WY",Wyoming,37,49,25,29,12.41
0.0,2016-02-28,2,28,2016,Lander,LND,"Lander, WY",Wyoming,37,50,23,17,2.05
0.0,2016-02-28,2,28,2016,Rawlins,RWL,"Rawlins, WY",Wyoming,33,42,23,26,12.37
0.0,2016-02-28,2,28,2016,Sheridan,SHR,"Sheridan, WY",Wyoming,37,53,21,28,4.71
1.86,2016-03-06,3,6,2016,Birmingham,BHM,"Birmingham, AL",Alabama,49,60,38,22,4.61
0.7,2016-03-06,3,6,2016,Huntsville,HSV,"Huntsville, AL",Alabama,47,58,36,23,3.85
0.11,2016-03-06,3,6,2016,Mobile,MOB,"Mobile, AL",Alabama,58,71,44,20,5.38
1.59,2016-03-06,3,6,2016,Montgomery,MGM,"Montgomery, AL",Alabama,54,66,41,20,4.26
0.04,2016-03-06,3,6,2016,Anchorage,ANC,"Anchorage, AK",Alaska,30,36,22,20,3.61
1.17,2016-03-06,3,6,2016,Annette,ANN,"Annette, AK",Alaska,43,48,38,10,8.96
0.0,2016-03-06,3,6,2016,Bethel,BET,"Bethel, AK",Alaska,24,30,19,4,16.08
0.0,2016-03-06,3,6,2016,Bettles,BTT,"Bettles, AK",Alaska,12,23,1,20,5.38
0.2,2016-03-06,3,6,2016,Cold Bay,CDB,"Cold Bay, AK",Alaska,32,38,26,20,13.88
0.02,2016-03-06,3,6,2016,Cordova,CDV,"Cordova, AK",Alaska,35,46,23,15,1.88
0.0,2016-03-06,3,6,2016,Delta Junction/Ft Greely,BIG,"Delta Junction/Ft Greely, AK",Alaska,17,28,5,10,5.7
0.0,2016-03-06,3,6,2016,Fairbanks,FAI,"Fairbanks, AK",Alaska,15,26,3,9,6.0
0.0,2016-03-06,3,6,2016,Gulkana,GKN,"Gulkana, AK",Alaska,11,28,-4,25,0.9
0.0,2016-03-06,3,6,2016,Gustavus,GST,"Gustavus, AK",Alaska,60,60,60,32,1.9
0.14,2016-03-06,3,6,2016,Homer,HOM,"Homer, AK",Alaska,33,39,25,6,3.83
0.11,2016-03-06,3,6,2016,Iliamna,ILI,"Iliamna, AK",Alaska,33,40,25,25,7.81
0.07,2016-03-06,3,6,2016,Juneau,JNU,"Juneau, AK",Alaska,36,45,27,17,1.93
0.01,2016-03-06,3,6,2016,Kenai,ENA,"Kenai, AK",Alaska,28,36,20,2,8.23
2.53,2016-03-06,3,6,2016,Ketchikan,KTN,"Ketchikan, AK",Alaska,43,49,36,17,7.55
0.06,2016-03-06,3,6,2016,King Salmon,AKN,"King Salmon, AK",Alaska,32,41,23,9,9.65
1.08,2016-03-06,3,6,2016,Kodiak,ADQ,"Kodiak, AK",Alaska,37,41,33,20,8.33
0.05,2016-03-06,3,6,2016,Kotzebue,OTZ,"Kotzebue, AK",Alaska,8,15,0,14,5.58
0.0,2016-03-06,3,6,2016,Mc Grath,MCG,"Mc Grath, AK",Alaska,16,29,3,11,4.1
0.02,2016-03-06,3,6,2016,Nome,OME,"Nome, AK",Alaska,21,25,14,13,11.16
0.0,2016-03-06,3,6,2016,Northway,ORT,"Northway, AK",Alaska,11,23,0,20,0.15
0.0,2016-03-06,3,6,2016,Palmer,PAQ,"Palmer, AK",Alaska,30,38,21,14,3.15
0.0,2016-03-06,3,6,2016,Petersburg,PSG,"Petersburg, AK",Alaska,60,60,60,12,1.3
0.0,2016-03-06,3,6,2016,Puntilla Lake,PTI,"Puntilla Lake, AK",Alaska,60,60,60,0,0.0
0.0,2016-03-06,3,6,2016,Shemya,SYA,"Shemya, AK",Alaska,60,60,60,6,14.36
0.21,2016-03-06,3,6,2016,Sitka,SIT,"Sitka, AK",Alaska,43,50,36,14,6.8
0.0,2016-03-06,3,6,2016,Skagway,SGY,"Skagway, AK",Alaska,40,45,35,3,13.83
0.31,2016-03-06,3,6,2016,St Paul Island,SNP,"St Paul Island, AK",Alaska,31,34,27,5,19.38
0.0,2016-03-06,3,6,2016,Talkeetna,TKA,"Talkeetna, AK",Alaska,28,40,16,7,4.46
0.0,2016-03-06,3,6,2016,Tanana,TAL,"Tanana, AK",Alaska,12,23,1,15,4.31
0.01,2016-03-06,3,6,2016,Utqiagvik (Barrow),BRW,"Utqiagvik (Barrow), AK",Alaska,-3,0,-8,6,17.9
